,num_rooms,num_people,housearea,is_ac,is_tv,is_flat,ave_monthly_income,num_children,is_urban,amount_paid
1043,2,3,1054.58,Yes,Yes,Flat,21255.23,0,Urban,2088.9670641000002
1044,2,0,1042.81,No,No,Flat,39314.16,0,Rural,716.7005727000001
1045,3,5,929.46,No,Yes,Flat,16106.32,1,Urban,1776.2602011
1046,1,4,673.08,Yes,No,Flat,14214.36,2,Rural,1974.2182515
1047,1,5,713.62,No,Yes,Flat,36298.72,1,Urban,2082.5551326
1048,2,5,704.72,Yes,Yes,Flat,31749.91,2,Urban,2778.6562569
1049,1,4,794.74,No,No,Not Flat,6364.43,1,Urban,1868.6672672999998
1050,2,4,829.78,Yes,Yes,Flat,19835.2,2,Urban,3032.814174
1051,1,4,953.19,Yes,Yes,Flat,39489.23,1,Urban,2446.8407610000004
1052,1,5,585.55,No,No,Flat,20797.91,3,Rural,1695.6064677
1053,5,6,633.97,Yes,No,Flat,28202.39,0,Rural,1342.589916
1054,3,5,820.54,No,Yes,Not Flat,22586.51,0,Urban,1739.434914
1055,3,3,750.39,No,Yes,Not Flat,18681.58,3,Rural,1694.5535442
1056,2,2,672.37,Yes,Yes,Flat,19403.1,1,Urban,2410.0852632
1057,2,4,685.43,No,Yes,Not Flat,34816.79,0,Urban,1361.8460868
1058,3,2,662.29,No,Yes,Not Flat,36722.54,2,Rural,1284.0365055
1059,1,6,725.53,No,Yes,Not Flat,25109.88,3,Rural,1679.2282761
1060,1,0,878.69,No,Yes,Flat,15569.46,2,Urban,2464.9325754
1061,3,7,898.5,Yes,Yes,Not Flat,36884.89,2,Urban,2930.4577557000002
1062,3,7,893.27,No,Yes,Not Flat,16860.46,1,Urban,2077.2819291
1063,3,7,533.3,No,Yes,Flat,27626.36,0,Urban,1972.1815203
1064,1,8,518.49,Yes,Yes,Not Flat,30763.52,0,Urban,2028.3572448
1065,3,7,794.89,Yes,Yes,Not Flat,35189.49,2,Rural,2012.4581748
1066,2,8,711.53,No,No,Not Flat,37215.47,1,Rural,922.747533
1067,2,6,1010.55,No,Yes,Not Flat,27689.47,1,Rural,1321.6970643
1068,4,4,845.12,No,Yes,Not Flat,12264.5,1,Urban,1693.9666559999998
1069,1,7,714.65,Yes,Yes,Not Flat,24488.96,1,Rural,1701.8300313
1070,1,5,704.64,No,Yes,Flat,31282.86,0,Urban,1879.3519602
1071,2,2,690.69,No,Yes,Flat,14905.48,0,Urban,1994.7220167
1072,1,2,704.75,No,Yes,Flat,46993.0,0,Rural,1171.7958840000001
1073,2,4,873.04,Yes,Yes,Not Flat,22599.47,1,Rural,1576.6981752
1074,1,4,862.83,No,Yes,Flat,14622.24,2,Urban,1964.9908133999998
1075,4,6,534.35,No,Yes,Flat,45379.66,0,Urban,1901.8118154
1076,2,5,666.23,No,Yes,Not Flat,25393.47,1,Rural,986.475138
1077,3,8,780.66,Yes,No,Flat,28477.29,1,Urban,2182.2840978000004
1078,2,6,700.32,Yes,Yes,Not Flat,17418.74,2,Urban,2419.7811014999997
1079,2,6,388.17,No,Yes,Flat,9736.98,1,Urban,2071.9996332
1080,3,6,637.24,Yes,Yes,Flat,35536.9,0,Rural,1192.9053222
1081,2,3,868.51,No,Yes,Not Flat,30102.18,0,Urban,1860.4517514000001
1082,2,5,956.49,Yes,Yes,Flat,30233.2,1,Rural,1922.1795554999999
1083,3,8,613.67,No,Yes,Not Flat,21489.89,0,Rural,820.7886987
1084,2,5,556.77,No,Yes,Flat,33455.61,0,Rural,1299.5442348
1085,1,4,719.97,No,Yes,Flat,22954.06,0,Urban,1659.9890472000002
1086,1,4,722.55,Yes,No,Flat,49903.47,0,Rural,1520.7553896
1087,2,6,755.85,Yes,No,Not Flat,28414.45,2,Urban,2286.3485313
1088,2,4,912.5,Yes,Yes,Not Flat,29492.59,0,Rural,1642.5004605
1089,2,8,592.68,Yes,Yes,Flat,20542.24,1,Urban,2341.2690561
1090,-1,5,697.17,No,Yes,Flat,17804.39,2,Urban,2452.5446322000003
1091,2,4,631.85,Yes,Yes,Not Flat,29206.67,0,Rural,1337.1704541
1092,3,7,627.3,No,Yes,Not Flat,32568.9,0,Urban,1466.8149255
1093,2,5,686.0,No,Yes,Not Flat,12090.35,2,Urban,2288.2372872
1094,4,2,755.81,Yes,Yes,Not Flat,34541.06,2,Rural,2106.7751028000002
1095,3,2,875.98,No,Yes,Not Flat,24849.38,2,Rural,1603.8352905000002
1096,1,5,729.06,Yes,Yes,Not Flat,22456.58,1,Urban,2544.2723187
1097,2,3,698.35,No,No,Not Flat,37442.86,2,Rural,907.4736222
1098,2,5,621.6,Yes,Yes,Not Flat,27571.38,1,Rural,1263.4774665
1099,3,9,1123.53,No,Yes,Flat,33964.42,0,Urban,1679.906907
1100,3,5,486.17,No,Yes,Not Flat,18879.68,0,Rural,595.5463809
1101,3,10,810.5,No,Yes,Flat,39304.91,1,Urban,2446.1082134999997
1102,2,6,750.76,Yes,Yes,Not Flat,26952.99,2,Urban,2368.7743803
1103,2,4,1000.26,Yes,Yes,Flat,18076.23,0,Rural,1274.7493908
1104,0,8,758.0,Yes,Yes,Not Flat,24767.0,0,Rural,1319.1842652
1105,2,3,700.37,No,Yes,Flat,14199.3,3,Urban,2510.0681379000002
1106,3,5,674.38,No,Yes,Not Flat,14925.92,0,Urban,1473.6606627
1107,2,4,1021.58,No,Yes,Flat,36811.24,2,Rural,1275.2326932
1108,3,4,773.05,No,Yes,Not Flat,20515.14,0,Urban,1354.1167056
1109,2,8,969.13,Yes,Yes,Not Flat,10539.88,1,Rural,1318.8040758000002
1110,1,7,580.33,No,Yes,Not Flat,30949.12,1,Rural,1416.0051068999999
1111,1,4,751.24,No,Yes,Flat,24104.97,2,Urban,2505.5926062
1112,1,9,835.06,No,Yes,Flat,27876.39,2,Urban,2266.6133517
1113,1,2,984.48,Yes,Yes,Flat,29999.75,2,Urban,2520.8129085
1114,1,6,900.96,No,Yes,Not Flat,12476.47,1,Urban,1960.9649454
1115,2,4,701.95,No,Yes,Flat,31473.06,2,Urban,2484.8423586
1116,1,6,719.2,No,Yes,Not Flat,31574.87,1,Urban,1625.5643736000002
1117,2,4,742.02,Yes,Yes,Not Flat,28730.32,1,Rural,1810.0931480999998
1118,2,3,776.74,Yes,Yes,Flat,28498.21,1,Urban,2532.1129839
1119,3,2,651.79,No,Yes,Not Flat,31858.78,0,Urban,1531.2841887
1120,2,6,824.89,Yes,Yes,Flat,22751.5,0,Urban,2008.1125581000001
1121,-1,2,638.39,No,Yes,Not Flat,26305.76,2,Urban,2026.4497631999998
1122,2,5,1076.14,No,Yes,Flat,34651.95,2,Rural,1675.2631473000001
1123,3,7,579.55,Yes,Yes,Flat,23892.45,0,Rural,1373.2088868
1124,2,4,777.33,No,Yes,Not Flat,20522.84,1,Urban,2112.9504519
1125,2,0,549.85,No,No,Not Flat,23928.25,2,Urban,1833.7739139
1126,1,6,764.09,Yes,No,Flat,18017.78,2,Rural,1815.7623062999999
1127,2,6,879.51,Yes,Yes,Flat,22013.63,0,Rural,1267.6900086
1128,2,6,671.88,No,No,Flat,14134.17,1,Urban,1690.6241679
1129,2,7,887.91,Yes,Yes,Not Flat,20988.27,0,Urban,2174.5558515000002
1130,3,4,699.8,No,Yes,Flat,12241.93,0,Urban,1479.7697022
1131,1,6,850.87,Yes,Yes,Not Flat,3776.08,0,Urban,1956.8815650000001
1132,1,11,946.74,No,Yes,Flat,28819.03,2,Urban,2190.2715264
1133,3,7,549.72,No,Yes,Flat,41533.34,1,Rural,1670.4793212
1134,0,5,755.03,No,Yes,Not Flat,19693.19,1,Rural,785.8399224
1135,2,6,828.63,Yes,Yes,Flat,10699.02,2,Urban,2509.24401
1136,1,5,323.95,No,Yes,Not Flat,26295.5,1,Urban,1516.3309428
1137,3,6,683.29,No,Yes,Flat,23182.8,1,Rural,1523.9736192
1138,2,5,557.23,No,No,Not Flat,19273.03,0,Rural,591.2013435
1139,2,4,683.02,Yes,Yes,Flat,29193.07,1,Rural,1818.399309
1140,4,4,840.2,Yes,Yes,Not Flat,33580.57,0,Urban,1959.7522565999998
1141,1,8,970.75,No,Yes,Not Flat,32285.37,0,Rural,1103.904123
1142,3,2,929.79,Yes,No,Flat,24110.05,2,Rural,1964.9788794
1143,1,5,692.13,No,Yes,Not Flat,26348.19,2,Rural,1470.3530799
1144,1,1,878.83,No,Yes,Not Flat,34531.17,1,Rural,1115.1343656
1145,3,7,572.78,Yes,Yes,Flat,34099.98,1,Rural,1541.7843831
1146,2,4,840.06,No,Yes,Flat,20857.83,2,Urban,2339.5770603
1147,2,2,765.99,No,Yes,Not Flat,21128.67,2,Rural,1411.4239086
1148,2,6,627.91,Yes,Yes,Flat,21104.1,3,Rural,2470.885482
1149,3,6,884.14,Yes,Yes,Flat,25621.9,0,Rural,1840.4676057000001
1150,3,6,776.99,Yes,Yes,Not Flat,15962.89,1,Rural,1551.7479759
1151,2,8,567.36,Yes,Yes,Flat,12522.58,1,Urban,2689.9524741
1152,1,5,870.71,No,Yes,Flat,29910.62,3,Urban,2436.3636447
1153,2,4,1177.7,Yes,Yes,Flat,19366.43,3,Urban,2952.8065302
1154,1,5,950.5,No,Yes,Flat,15450.66,0,Rural,1244.1469827
1155,1,2,817.61,No,Yes,Not Flat,38734.51,1,Urban,1866.1487862000001
1156,1,7,658.86,No,Yes,Flat,35701.06,1,Rural,1602.5298500999997
1157,3,7,764.33,No,Yes,Flat,31872.19,2,Rural,1711.2690438
1158,3,2,1005.38,Yes,Yes,Flat,33346.93,1,Urban,2263.8818382
1159,1,3,968.28,No,Yes,Not Flat,32258.4,2,Urban,2445.1765689
1160,2,3,800.96,No,Yes,Not Flat,30971.97,2,Rural,1366.0428141
1161,2,3,564.17,Yes,Yes,Flat,16354.79,0,Urban,1830.2546028000002
1162,1,5,752.39,No,Yes,Flat,35560.75,1,Urban,1768.3324794
1163,2,4,771.59,No,Yes,Flat,25489.96,1,Urban,1805.3130858
1164,2,4,1069.32,No,Yes,Not Flat,12435.65,1,Urban,2060.2914051000002
1165,3,5,836.5,No,Yes,Flat,28629.77,2,Urban,2586.6527175
1166,3,5,934.82,No,Yes,Not Flat,24210.55,0,Urban,1781.3071581
1167,2,3,760.75,No,Yes,Not Flat,32129.77,3,Rural,1636.8258039000002
1168,1,7,665.07,No,Yes,Not Flat,42115.1,1,Urban,1728.8591769
1169,1,4,704.72,No,No,Not Flat,20191.55,1,Urban,1502.4632898
1170,4,-1,1058.32,Yes,No,Not Flat,17182.76,4,Rural,1796.8145514000003
1171,2,4,883.45,No,No,Not Flat,22813.35,2,Rural,1117.3313274000002
1172,1,6,626.75,No,Yes,Not Flat,31028.6,3,Rural,1373.3309913
1173,2,5,635.28,No,Yes,Not Flat,32315.58,1,Urban,1702.0315131
1174,1,5,574.3,No,Yes,Not Flat,11962.93,0,Urban,1287.7915371
1175,1,3,813.06,Yes,Yes,Flat,31780.33,2,Urban,2726.524641
1176,2,7,911.98,No,Yes,Not Flat,26336.01,2,Urban,2384.5317047999997
1177,2,4,880.15,No,Yes,Not Flat,22242.58,2,Urban,1850.6475060000002
1178,2,7,931.86,No,Yes,Not Flat,24697.02,0,Urban,1725.5905056000001
1179,2,6,809.69,No,Yes,Not Flat,18617.69,1,Rural,934.2483894000001
1180,2,3,786.46,No,Yes,Not Flat,31008.24,3,Rural,1402.435809
1181,-1,8,801.48,Yes,Yes,Not Flat,22003.44,2,Urban,2880.9392592
1182,1,4,748.04,Yes,Yes,Flat,16081.34,0,Rural,1146.1891863
1183,1,5,670.5,Yes,No,Flat,-1013.85,2,Rural,1585.9591136999998
1184,2,6,548.96,No,Yes,Not Flat,31400.35,2,Rural,1457.2159488
1185,2,5,569.94,No,No,Flat,19983.43,1,Urban,1688.8655036999999
1186,2,3,731.05,No,Yes,Flat,21571.95,1,Rural,1438.667586
1187,1,4,1035.94,Yes,Yes,Not Flat,38030.46,1,Urban,2465.0866563
1188,1,1,799.66,No,No,Not Flat,21299.68,1,Rural,831.5495897999999
1189,2,5,843.85,No,Yes,Not Flat,19607.07,0,Rural,920.9882964000001
1190,2,6,928.7,No,Yes,Flat,31689.0,1,Urban,2378.4485652
1191,2,9,856.5,No,Yes,Not Flat,18043.09,1,Urban,1618.9145559
1192,1,5,767.79,No,Yes,Not Flat,28953.16,0,Rural,550.3509702
1193,2,7,996.66,Yes,Yes,Not Flat,30070.15,0,Urban,1856.2535381999999
1194,4,8,795.46,Yes,No,Not Flat,26405.81,1,Urban,2307.3217403999997
1195,4,9,678.47,No,No,Not Flat,30465.27,2,Urban,2120.6978085
1196,2,8,861.31,Yes,Yes,Not Flat,24174.71,1,Rural,1920.5539497
1197,3,5,819.68,Yes,No,Not Flat,10547.98,0,Urban,1758.3991722
1198,0,3,766.53,No,Yes,Flat,25372.96,1,Rural,901.3199514
1199,4,2,834.13,Yes,Yes,Not Flat,32820.26,0,Rural,1359.2877306
1200,3,0,618.91,Yes,Yes,Not Flat,19943.2,0,Urban,2127.2232681
1201,1,4,942.95,No,No,Not Flat,23348.8,1,Urban,1952.7459069000001
1202,1,6,1002.71,No,Yes,Flat,26478.15,2,Rural,1262.5098008999998
1203,2,8,834.85,No,Yes,Flat,16956.43,0,Rural,908.681742
1204,2,7,868.06,Yes,No,Not Flat,26477.51,0,Urban,1655.3634180000001
1205,1,5,684.37,Yes,No,Flat,33920.09,0,Urban,1712.5297875
1206,1,4,691.12,Yes,Yes,Not Flat,47090.5,0,Urban,2094.198885
1207,4,4,801.12,No,Yes,Not Flat,11182.68,2,Urban,1819.1824665
1208,2,7,825.89,No,Yes,Not Flat,35389.76,0,Urban,1605.2056026
1209,0,5,606.3,Yes,Yes,Flat,23623.36,1,Rural,1676.2279143
1210,2,7,1046.44,No,Yes,Flat,28452.41,1,Urban,1891.8936048
1211,1,3,550.83,No,Yes,Not Flat,27439.6,2,Urban,1759.4215386
1212,2,2,670.35,No,Yes,Flat,16868.7,2,Urban,2007.1236207000002
1213,2,3,800.93,Yes,Yes,Flat,26743.0,0,Urban,2239.554384
1214,2,6,881.87,Yes,Yes,Not Flat,8927.86,0,Urban,2160.3279954
1215,3,5,772.83,No,Yes,Flat,31214.57,0,Urban,1974.7892502
1216,1,3,730.49,No,No,Not Flat,29719.32,1,Urban,1648.6361190000002
1217,0,4,844.57,Yes,Yes,Not Flat,26500.91,1,Urban,2642.4702474
1218,4,2,737.62,Yes,Yes,Flat,35443.13,3,Urban,3056.4216239999996
1219,2,6,643.98,No,No,Flat,20385.97,0,Urban,1372.5721862999999
1220,1,5,587.1,No,No,Flat,12899.98,1,Urban,1593.8558262000001
1221,3,9,681.31,No,No,Flat,36553.92,1,Rural,1090.181172
1222,0,4,857.96,No,Yes,Not Flat,13955.21,0,Rural,900.4850391
1223,3,6,792.56,No,Yes,Not Flat,23087.74,2,Urban,2438.5282827
1224,1,3,938.51,Yes,Yes,Not Flat,17284.03,2,Rural,1485.3073953
1225,3,6,865.67,No,Yes,Flat,35757.27,0,Rural,1180.8675888
1226,3,5,1087.35,No,Yes,Not Flat,38651.2,1,Urban,1987.6357746
1227,3,8,669.97,No,Yes,Not Flat,22952.21,1,Urban,1660.3391463000003
1228,1,5,635.28,No,Yes,Flat,21549.44,1,Rural,1445.7765915
1229,1,4,608.51,No,Yes,Not Flat,34811.43,2,Urban,2330.9046906
1230,2,9,937.63,No,Yes,Flat,10770.83,2,Urban,2508.2275101
1231,2,5,904.92,Yes,Yes,Not Flat,5801.91,0,Urban,2132.0291616
1232,1,7,788.73,No,Yes,Flat,15850.7,0,Urban,2030.7759792000002
1233,2,1,939.97,No,No,Flat,27136.17,1,Rural,1161.9698919
1234,1,6,895.91,No,No,Not Flat,18822.41,1,Rural,666.6742892999999
1235,2,4,690.85,Yes,Yes,Flat,10227.04,0,Urban,2441.9676897
1236,1,5,888.32,No,Yes,Flat,36802.71,1,Urban,1809.3688806
1237,2,4,549.95,No,Yes,Not Flat,34362.91,1,Urban,1817.8785014999999
1238,0,5,1046.68,Yes,No,Flat,21197.44,1,Urban,2405.1546482999997
1239,4,4,869.29,No,Yes,Not Flat,7682.1,1,Urban,1602.4440359999999
1240,3,3,927.71,No,Yes,Flat,28285.37,0,Urban,1744.1275212
1241,2,3,1102.5,No,Yes,Flat,20783.2,1,Rural,1227.3722361
1242,1,5,1031.06,Yes,Yes,Not Flat,38350.58,3,Urban,3199.783275
1243,3,3,769.77,No,Yes,Not Flat,15884.25,2,Rural,1610.4576125999997
1244,1,5,658.94,No,Yes,Flat,28110.64,2,Urban,2456.4603380999997
1245,3,4,660.55,No,Yes,Flat,43636.94,0,Urban,1849.2369852
1246,2,7,664.49,Yes,Yes,Not Flat,33094.49,1,Rural,1770.2453805
1247,1,6,701.3,No,Yes,Not Flat,37684.67,0,Rural,752.7939552
1248,2,5,963.07,No,Yes,Not Flat,44918.46,2,Rural,1482.0567243
1249,3,5,993.23,No,Yes,Not Flat,31536.8,1,Urban,2256.0281247000003
1250,2,7,974.28,Yes,No,Flat,9282.02,0,Urban,1892.6858226
1251,2,3,731.11,No,Yes,Flat,20693.18,0,Rural,735.6730224
1252,4,1,862.33,No,Yes,Not Flat,20098.58,1,Rural,818.5950791999999
1253,1,2,708.64,Yes,Yes,Not Flat,34663.71,1,Rural,1686.1664747999998
1254,1,5,612.54,No,No,Flat,20217.23,2,Rural,1326.3505632000001
1255,1,7,840.81,No,No,Not Flat,30684.89,0,Rural,679.3669278
1256,1,2,680.57,Yes,Yes,Flat,4884.15,0,Urban,1853.4942578999999
1257,2,8,790.51,Yes,Yes,Not Flat,24854.53,1,Urban,2716.2848985
1258,0,6,979.89,Yes,Yes,Not Flat,14522.36,3,Urban,2743.8485274
1259,2,4,972.95,No,Yes,Flat,34625.01,3,Urban,2487.8740577999997
1260,3,2,676.98,No,Yes,Not Flat,22900.94,2,Urban,2134.696248
1261,2,3,581.22,No,Yes,Not Flat,29023.85,1,Urban,1718.1265433999997
1262,3,5,1166.71,Yes,Yes,Flat,13738.55,1,Urban,2780.1914559
1263,2,2,924.17,No,Yes,Not Flat,16058.13,0,Rural,839.2315182
1264,2,4,996.35,Yes,Yes,Flat,37360.13,1,Rural,1713.6542433
1265,3,6,1097.89,No,Yes,Flat,22277.67,2,Urban,2127.9294414
1266,2,6,548.8,No,Yes,Not Flat,27080.23,2,Rural,1631.8062552000001
1267,3,7,981.26,No,Yes,Flat,-526.54,3,Urban,2350.5767355000003
1268,0,4,904.53,Yes,Yes,Flat,56531.08,0,Rural,1749.7194525
1269,2,4,835.05,Yes,Yes,Flat,-90.52,0,Urban,2383.842
1270,3,6,786.93,No,Yes,Flat,17196.35,0,Urban,1706.0358207
1271,0,4,1185.36,No,Yes,Flat,28864.24,0,Urban,1986.4181847
1272,2,4,534.15,Yes,Yes,Not Flat,24618.26,1,Urban,2047.2271896
1273,2,6,700.94,Yes,Yes,Not Flat,18591.7,0,Urban,2037.4443144000002
1274,2,6,662.82,No,Yes,Flat,20919.1,2,Urban,1969.3727006999998
1275,2,7,860.15,No,Yes,Not Flat,39465.64,2,Rural,1527.0874764
1276,4,7,709.59,No,Yes,Flat,18900.25,1,Rural,1052.4339731999999
1277,0,9,843.85,No,No,Flat,22729.18,1,Urban,1731.7668198
1278,1,6,948.47,No,Yes,Not Flat,25758.26,2,Rural,1422.5284653
1279,2,6,750.79,No,Yes,Flat,22787.4,3,Urban,2664.6290922
1280,3,3,571.3,No,Yes,Not Flat,27899.3,0,Rural,884.0871525
1281,3,5,942.5,Yes,No,Flat,15292.0,0,Rural,1202.1790005
1282,2,1,560.7,Yes,Yes,Not Flat,26586.82,1,Rural,1370.587653
1283,1,6,701.89,No,Yes,Flat,32896.78,0,Rural,1098.0371049
1284,3,5,1074.9,No,No,Flat,26420.49,1,Rural,927.9240755999999
1285,1,7,892.85,No,Yes,Flat,15912.6,1,Rural,1121.6188413
1286,1,8,848.04,No,Yes,Flat,18347.8,1,Urban,2089.8935565
1287,2,4,749.44,No,Yes,Flat,21510.21,2,Rural,1449.3220466999999
1288,3,7,754.59,Yes,Yes,Not Flat,30996.0,1,Rural,1568.5344536999999
1289,1,4,821.37,No,No,Flat,14991.02,0,Urban,1390.5969924
1290,3,7,916.95,No,Yes,Flat,19975.74,2,Urban,2348.2024059
1291,2,6,898.26,Yes,Yes,Flat,15825.46,0,Rural,1573.6150188
1292,2,5,593.12,Yes,Yes,Flat,25339.76,1,Urban,2342.8578975
1293,3,2,752.36,No,Yes,Flat,9371.77,3,Rural,1827.2249454000003
1294,1,3,757.73,Yes,Yes,Not Flat,22432.58,2,Urban,2746.4083632
1295,4,8,635.78,No,Yes,Flat,24609.66,0,Rural,1297.0021065
1296,3,6,676.79,No,No,Flat,21962.35,1,Urban,1749.8671566
1297,3,7,827.01,No,Yes,Flat,26537.74,0,Rural,1296.8020716
1298,2,7,606.43,Yes,Yes,Not Flat,16225.94,2,Urban,2551.3868094
1299,0,1,557.07,Yes,Yes,Flat,7525.82,1,Urban,2400.3238302
1300,1,4,942.08,No,Yes,Flat,27218.13,1,Urban,1848.2834807999998
1301,1,6,833.6,No,Yes,Not Flat,28663.06,0,Urban,1643.7949458
1302,2,8,813.67,Yes,Yes,Flat,15648.87,2,Rural,1865.0956323
1303,2,6,361.13,No,No,Flat,28218.63,1,Rural,1325.6217876
1304,2,5,711.94,No,Yes,Flat,19210.78,1,Rural,1255.5247548
1305,1,7,696.3,No,Yes,Not Flat,30768.18,1,Urban,1597.4483781
1306,2,6,599.88,No,Yes,Flat,24223.48,0,Urban,1482.4227951
1307,1,7,661.46,No,Yes,Flat,31908.08,1,Rural,1332.8108940000002
1308,3,6,704.81,No,Yes,Not Flat,20227.31,0,Rural,568.305168
1309,2,4,828.85,No,Yes,Not Flat,-1048.77,2,Rural,1147.8866931
1310,2,7,915.66,No,Yes,Not Flat,8824.44,0,Urban,1310.2643604
1311,0,4,906.78,No,Yes,Not Flat,24609.42,2,Urban,2381.2062723
1312,3,4,916.19,Yes,Yes,Not Flat,19258.73,2,Urban,2915.0454296999997
1313,3,8,631.54,No,Yes,Flat,12107.02,1,Urban,2268.2616906000003
1314,1,4,802.95,No,Yes,Not Flat,47110.28,1,Rural,1230.9199785
1315,2,1,597.39,Yes,Yes,Not Flat,20184.42,1,Urban,2307.1729836
1316,3,9,744.67,Yes,Yes,Flat,26095.19,1,Urban,2365.3610988
1317,0,2,840.99,Yes,Yes,Flat,26297.68,2,Rural,1991.5054175999999
1318,1,6,1066.39,Yes,No,Flat,47483.47,1,Urban,2246.4271755
1319,3,5,820.39,No,Yes,Flat,9501.99,2,Urban,2361.7631825999997
1320,3,7,824.91,Yes,No,Not Flat,20618.16,3,Urban,2793.0427176000003
1321,0,2,702.84,No,No,Flat,23958.43,0,Urban,1425.0763241999998
1322,2,2,653.43,Yes,No,Flat,25127.72,1,Urban,2307.0655254
1323,2,5,663.28,No,Yes,Flat,32704.18,1,Urban,1951.3998738
1324,0,5,780.22,No,Yes,Flat,14164.11,2,Urban,2455.0888344
1325,2,6,911.58,Yes,No,Flat,36316.9,1,Rural,1425.2332188
1326,2,5,244.4,Yes,No,Flat,39823.7,2,Urban,2576.0150631
1327,2,5,674.53,No,Yes,Not Flat,16451.23,0,Rural,490.0943142
1328,3,5,1019.52,Yes,Yes,Flat,21532.89,1,Urban,2281.5729125999997
1329,1,1,515.34,No,Yes,Flat,11753.98,0,Urban,1380.3318252
1330,1,5,584.85,No,No,Not Flat,2108.61,0,Urban,1322.4373494000001
1331,4,7,900.39,Yes,Yes,Not Flat,22294.67,1,Urban,2650.8354507
1332,4,6,829.15,Yes,Yes,Not Flat,18777.36,2,Urban,2499.5686491
1333,2,4,814.28,No,Yes,Not Flat,34929.14,1,Rural,1256.3497437
1334,1,8,895.34,Yes,Yes,Not Flat,36314.02,1,Rural,1598.1648045000002
1335,2,6,911.72,Yes,Yes,Flat,24762.94,0,Urban,2537.9092668
1336,4,7,770.68,Yes,No,Not Flat,24871.18,0,Urban,2142.6290550000003
1337,1,3,824.05,No,Yes,Not Flat,38321.36,3,Urban,2352.3778137
1338,5,3,750.58,No,No,Not Flat,13397.44,0,Urban,1318.7730129000001
1339,1,9,835.59,No,Yes,Not Flat,44083.19,0,Urban,1740.3783105
1340,1,2,791.78,Yes,Yes,Not Flat,27267.91,2,Urban,2647.8603891000002
1341,3,5,879.29,Yes,Yes,Not Flat,24582.51,3,Rural,2246.6676144000003
1342,0,4,1116.41,No,Yes,Flat,19658.51,3,Rural,1756.7313282
1343,2,3,698.84,No,No,Not Flat,26577.03,1,Urban,1326.678753
1344,2,5,842.02,No,Yes,Flat,36015.54,2,Urban,2513.4317688
1345,2,6,787.1,No,Yes,Flat,29109.56,4,Rural,2410.5101879999997
1346,4,3,720.31,Yes,No,Flat,22691.55,2,Urban,2547.8557083
1347,3,5,773.66,Yes,No,Flat,35807.59,0,Urban,2311.6153254
1348,2,2,1075.89,No,No,Flat,16451.71,0,Rural,1073.3533821
1349,2,4,772.33,No,No,Not Flat,31731.94,2,Urban,1594.831389
1350,2,5,662.58,No,Yes,Flat,22932.87,1,Urban,2349.1629903000003
1351,1,8,843.47,Yes,Yes,Flat,33015.78,0,Urban,2311.7272764
1352,3,6,551.32,No,Yes,Not Flat,40545.49,1,Rural,1113.7098429
1353,1,5,831.82,Yes,Yes,Flat,28563.2,0,Rural,1415.6791418999999
1354,1,4,870.57,No,Yes,Not Flat,10237.39,1,Urban,1548.1395381
1355,2,7,786.06,No,Yes,Not Flat,35869.9,2,Urban,1968.9174192
1356,2,9,759.64,Yes,Yes,Flat,19296.1,1,Rural,1907.7483680999999
1357,2,6,520.46,No,Yes,Not Flat,38685.23,3,Urban,2634.7599501
1358,2,7,811.63,No,Yes,Flat,47453.09,2,Urban,2100.6562461
1359,2,5,974.83,Yes,Yes,Not Flat,18894.52,2,Urban,2928.9376236000003
1360,1,5,836.06,Yes,No,Not Flat,24032.65,0,Rural,759.3231753
1361,1,5,812.24,Yes,Yes,Flat,19179.15,0,Urban,2387.1483209999997
1362,1,8,1055.17,Yes,Yes,Not Flat,15189.3,1,Rural,1622.4573027
1363,3,11,555.62,No,No,Flat,52765.1,0,Urban,1443.9246981000001
1364,2,10,1064.73,No,Yes,Flat,27339.04,1,Rural,1367.3460489
1365,2,5,771.82,No,Yes,Flat,26668.29,2,Urban,2637.7514250000004
1366,1,6,801.99,No,Yes,Flat,22542.9,1,Rural,977.7320658000001
1367,3,6,730.36,No,Yes,Flat,19302.3,1,Urban,2232.7728699
1368,2,6,753.22,Yes,Yes,Not Flat,15696.01,0,Urban,1801.8253992
1369,1,4,877.23,No,Yes,Flat,33337.88,1,Urban,2103.0860316
1370,4,5,762.6,No,No,Flat,12326.43,0,Rural,1012.8607236
1371,2,5,778.5,No,Yes,Not Flat,26252.68,2,Rural,1478.6509793999999
1372,3,7,725.84,No,Yes,Flat,18666.0,2,Rural,1492.5427743
1373,2,1,661.54,Yes,Yes,Flat,40260.49,0,Urban,2241.4378994999997
1374,2,4,504.24,No,Yes,Not Flat,25193.6,1,Rural,794.7707163
1375,2,4,825.94,Yes,No,Flat,27846.65,2,Rural,1477.7853813000002
1376,1,3,634.29,Yes,Yes,Not Flat,38155.18,0,Urban,1838.8169004000001
1377,2,2,736.14,Yes,Yes,Flat,36618.88,0,Rural,1550.1343305
1378,3,1,851.93,No,No,Not Flat,16419.26,1,Urban,1701.1220555999998
1379,1,7,528.29,Yes,Yes,Flat,34288.53,0,Urban,2290.8172272
1380,2,4,586.48,No,Yes,Flat,28153.0,0,Urban,1862.1722708999998
1381,0,6,620.29,Yes,No,Not Flat,31055.69,1,Urban,2243.925249
1382,1,8,957.95,No,Yes,Not Flat,34888.0,2,Urban,2386.4842314
